,dim_0,dim_1,dim_2,dim_3,dim_4,dim_5,dim_6,dim_7,dim_8,dim_9,dim_10,dim_11,dim_12,dim_13,dim_14,dim_15,dim_16,dim_17,dim_18,dim_19,dim_20,dim_21,dim_22,dim_23,dim_24,dim_25,dim_26,dim_27,dim_28,dim_29,dim_30,dim_31
0,-0.04831770434975624,-0.05074968561530113,0.010408548638224602,-0.026792969554662704,-0.4242478609085083,0.042885299772024155,-0.7485686540603638,0.12695570290088654,-0.23627305030822754,-0.19759656488895416,0.21681177616119385,-0.265104204416275,0.22556421160697937,0.1295560747385025,0.0467369370162487,-0.4754694104194641,-0.08716757595539093,-0.03710443526506424,-0.24865302443504333,0.22117237746715546,-0.08151167631149292,-0.21572129428386688,-0.3169551491737366,-0.06114659830927849,-0.034565869718790054,-0.23532286286354065,-0.03360801190137863,-0.059143442660570145,-0.03959858790040016,0.007624056655913591,-0.15928710997104645,0.0005747569375671446
