row,dim_0,dim_1,dim_2,dim_3,dim_4,dim_5,dim_6,dim_7,dim_8,dim_9,dim_10,dim_11,dim_12,dim_13,dim_14,dim_15,dim_16,dim_17,dim_18,dim_19,dim_20,dim_21,dim_22,dim_23,dim_24,dim_25,dim_26,dim_27,dim_28,dim_29,dim_30,dim_31
0,0.09228057,0.115137495,-0.031023376,-0.108190455,0.029132156,-0.091237165,-0.011740088,0.06823666,0.16584834,0.02064051,0.03378083,0.015491832,0.03966252,-0.0069996766,-0.018263001,-0.039544325,0.03680357,-0.14625807,0.054271452,-0.012298721,0.041025493,-0.07075052,-0.10319178,-0.0972283,-0.023227641,0.01375255,0.02190695,-0.023500772,0.016402444,0.07983138,-0.07837641,0.15904903
1,0.1698482,0.092318304,0.010788438,0.12145795,0.05451936,-0.07310615,0.0041993423,0.038373113,0.23039721,0.079040416,-0.09329458,0.04568073,0.0035881703,-0.013488997,-0.056543034,0.069558665,-0.041632347,0.1540224,0.24630202,-0.061149776,0.22912255,-0.044257358,-0.03079363,-0.14064428,-0.09408648,0.16378625,0.12340046,0.091532074,-0.0006082336,0.2825339,0.0577917,0.3526087
2,-0.0013640104,-0.1551992,-0.28527915,-0.51976347,-0.15019926,0.05355602,-0.18529633,0.14959769,0.032495465,-0.075964,-0.10735446,0.189985,0.18026024,0.10049021,0.09936271,-0.029561946,-0.14448395,0.31381515,0.29448056,0.057457164,0.16009319,-0.021202536,0.19366397,0.32637295,-0.20909677,0.12191205,0.2561621,-0.18609163,0.06824708,-0.0260949,0.20577504,0.16020273
3,-0.10883132,-0.089470424,-0.66081315,-0.7797041,-0.14375278,0.020699829,-0.40579647,0.21104877,0.17197993,-0.113361776,0.07658018,0.29381442,0.116529286,0.074550316,0.38700196,-0.1646367,-0.18782462,0.276529,0.44302848,0.058650963,0.3728759,-0.10654754,0.31860992,0.3660116,-0.17665718,-0.02911493,0.26705253,-0.3774627,0.074709706,0.061750278,0.25799012,0.66463095
4,0.39546314,-0.09893548,-0.45982745,-0.47867,0.4133742,0.045107994,0.02018612,0.15038198,-0.13925225,-0.015525186,-0.38706008,0.51096267,0.25242624,0.18551762,-0.5469296,0.29440144,-0.117014825,0.20416634,0.041977312,0.15297094,0.102983974,-0.00511647,-0.47490162,-0.23984352,-0.3958096,0.5773083,0.22931516,-0.37650713,-0.12797417,-0.003106671,0.41795728,0.06170931
5,0.5423446,0.5246755,0.1754468,0.23069301,0.9372181,0.16687435,0.28731886,-0.32856008,0.3704953,0.47055048,-0.60788655,0.51361495,-0.0894955,-0.032809243,-1.0847086,0.26940924,0.57948285,-0.48235863,0.31972775,-0.684723,0.44553837,-0.20528065,-0.47985077,-0.7760003,-0.22651768,0.92341703,0.19672336,0.10499161,-0.04694444,0.424965,0.55080175,0.37515602
6,0.15810485,0.16358659,-0.379447,-0.34556726,0.5710357,0.35767773,0.20109536,0.18898298,-0.1787673,-0.07538731,-0.33405244,0.45862496,0.24299935,0.21299668,-0.45613185,0.39013055,0.0046082055,0.1261291,-0.14240852,0.10423674,0.31273252,-0.21008383,-0.5314438,-0.4774962,-0.18787704,0.3560785,0.19098885,-0.17763767,-0.18520738,0.18429641,0.5136776,-0.055492293
7,-0.038968675,0.035122357,0.14925425,0.06110914,0.18853988,0.13565311,0.15455186,-0.08588837,0.0015485588,0.13176923,-0.03562795,0.015715871,0.01833959,-0.076648355,-0.07396866,0.20645465,0.117823295,0.036371853,0.037408542,-0.1540356,0.04675054,0.02648824,-0.086214006,-0.012975792,-0.03424692,0.1617268,0.036575705,0.035496525,0.036717035,0.0929522,0.06567136,0.018303003
8,-0.081560306,-0.015265779,0.0069243633,0.013026189,-0.0981189,0.14548655,-0.009922158,-0.02434723,-0.08782892,-0.14597367,-0.002836071,0.0019610394,0.11710321,-0.022348396,0.19885375,-0.18516749,0.07106881,0.024218027,0.03429748,-0.10855294,0.09762326,0.076716244,0.19243374,0.19234541,0.15717977,0.0728067,-0.04819568,0.108802736,-0.10251898,-0.060303662,-0.005803873,-0.029017856
9,0.056400105,0.009488118,0.012446082,-0.0014045244,-0.020171039,0.015220992,0.008138654,-0.010046445,0.03432074,-0.018851554,-0.015965253,-0.038818274,0.025589803,-0.015969312,-0.015950168,-0.014136756,0.0067734127,-0.0032847147,-0.01646822,-0.06884139,-0.012591401,-0.016578905,-0.0092918025,0.000103939514,-0.031188274,0.00029183144,-0.00021205556,-0.006401157,0.0029478015,0.004616151,-0.012767193,0.0050406833
