,dim_0,dim_1,dim_2,dim_3,dim_4,dim_5,dim_6,dim_7,dim_8,dim_9,dim_10,dim_11,dim_12,dim_13,dim_14,dim_15,dim_16,dim_17,dim_18,dim_19,dim_20,dim_21,dim_22,dim_23,dim_24,dim_25,dim_26,dim_27,dim_28,dim_29,dim_30,dim_31
0,0.17026729881763458,-0.23081152141094208,-0.005364022683352232,-0.019033079966902733,0.10967322438955307,0.0362069346010685,0.21617871522903442,-0.2230224460363388,-0.14907985925674438,-0.10770798474550247,-0.2247062623500824,-0.16511888802051544,-0.039042018353939056,0.016174953430891037,-0.07695232331752777,-0.12426485866308212,-0.06718967854976654,0.08672341704368591,0.07883398234844208,-0.16031430661678314,0.0025216934736818075,0.0592927411198616,0.0146009037271142,0.03220208361744881,-0.0968264564871788,0.13832786679267883,-0.28288817405700684,0.26019102334976196,0.12056475132703781,0.22370924055576324,-0.2120969444513321,-0.06103401631116867
