row,dim_0,dim_1,dim_2,dim_3,dim_4,dim_5,dim_6,dim_7,dim_8,dim_9,dim_10,dim_11,dim_12,dim_13,dim_14,dim_15,dim_16,dim_17,dim_18,dim_19,dim_20,dim_21,dim_22,dim_23,dim_24,dim_25,dim_26,dim_27,dim_28,dim_29,dim_30,dim_31
0,-0.14353953,0.01129864,0.05056469,0.12717108,-0.13211538,0.04205007,0.09549693,-0.072459854,-0.017756315,0.1889379,-0.07527122,-0.07424752,0.053504724,-0.08371624,0.015321866,0.05552202,-0.06174767,-0.032539167,0.02162963,-0.009741404,0.026424034,0.10561265,-0.12457219,-0.17516851,0.07630512,-0.112869784,-0.07315094,0.15800546,0.069099106,-0.057546247,0.056484744,-0.071768954
1,-0.048210453,0.07370304,-0.13219067,-0.07442057,-0.07261132,0.038750164,0.17733587,-0.013559172,-0.06114711,-0.023981102,-0.18590693,0.16935049,-0.08078807,-0.06476674,-0.05007105,-0.108937286,-0.16206521,-0.16358367,-0.15081486,0.12446672,0.107181095,-0.05225756,0.092998795,-0.00018421185,-0.039026435,-0.07336267,0.05628867,0.19116002,0.11556682,-0.023695506,-0.08860381,0.05412757
2,-0.0068897284,-0.09759633,0.04498255,-0.19750814,-0.020648677,-0.168308,-0.06579894,0.100934856,-0.13071024,0.08200352,-0.13818961,0.032552164,-0.11588571,0.12222552,-0.15652578,-0.19450502,-0.0001525609,-0.04971452,0.1287507,-0.17942473,0.00056829833,0.119815096,-0.1828332,-0.11947433,0.14381899,0.024843328,-0.16094425,0.12049357,0.011041407,-0.10086107,0.09516003,0.14092225
3,0.082710035,0.054061845,-0.04356368,-0.05711192,-0.13797064,0.11725953,0.18191701,-0.10372115,0.09367457,0.19361056,-0.080783516,-0.13999426,-0.05174191,-0.10353631,-0.067364536,-0.09518441,0.16977252,0.027465355,-0.10744851,0.043595903,-0.19812034,-0.028323945,-0.08189246,0.021071792,0.047266196,0.11249017,-0.031336416,0.07406575,0.035365336,-0.09352788,-0.017803483,0.06925863
4,-0.13860326,0.039516598,-0.045803264,0.16540226,-0.14963123,0.15213437,-0.1591755,-0.14698908,-0.0066491184,0.079726815,-0.12156743,-0.061632697,-0.07465399,0.051223464,-0.117827564,-0.10630915,-0.001866749,0.1370785,-0.003001243,-0.0017505297,0.004437091,-0.03690402,0.05733387,-0.10713563,-0.086551495,-0.1482723,-0.0109778745,0.06982279,-0.12686965,-0.09904912,-0.11213304,0.1568705
5,0.08755903,0.0022758178,-0.047523413,0.04407858,0.01784031,0.13209589,-0.123008564,-0.09885723,0.21424615,0.10442145,0.12938014,0.04496293,0.050611157,-0.17674822,0.009937931,0.051255737,-0.078809544,-0.10766807,-0.047939334,0.06619863,-0.042505883,0.046802614,0.087084234,-0.056175083,-0.117271475,0.13530633,0.1317346,0.164132,0.06758716,0.090093814,-0.10222587,-0.0053383857
6,0.13662617,-0.025426313,0.08797138,-0.086633734,-0.013855629,-0.061800245,0.08506155,-0.015732223,-0.11763236,-0.082482584,0.19148324,-0.120227285,-0.018008672,-0.12422081,-0.13773908,-0.09664176,0.20573832,-0.06709749,-0.041462846,-0.090865724,0.05588485,-0.060168106,-0.02020029,-0.03239151,-0.045199886,-0.03448647,0.032132335,0.046152186,0.16694346,0.06259225,-0.05039494,-0.06564855
7,-0.21756966,-0.13437568,-0.15175892,0.025237318,-0.14923868,0.09231106,0.10367023,0.09413117,0.07714083,-0.2192392,0.07614203,-0.02403402,-0.09291331,-0.06075422,0.14903839,0.13567185,0.08662601,-0.12040791,-0.16934764,-0.14749748,0.17173257,-0.13984843,0.10686467,-0.075399555,0.15916483,0.12982264,0.09157162,-0.091405734,-0.14624591,-0.0028386654,0.028634112,-0.00044327625
8,-0.17547575,-0.22609833,-0.1363588,0.13870631,-0.1355425,0.13346323,-0.15785605,-0.0054239035,-0.0031534377,-0.0065797605,0.05398609,-0.006327946,-0.054187205,0.06592333,0.106963016,0.0045462213,-0.004617354,0.060721673,0.080596775,0.105502985,0.09766444,-0.061799247,0.00497126,0.06973086,0.10015516,-0.15806252,0.09622389,0.062513605,0.039569296,0.056418277,-0.059880693,-0.029143149
9,-0.14950003,-0.0560399,-0.14703421,0.14419787,-0.076280594,-0.006181226,-0.03312913,-0.10797074,-0.07250447,-0.09419413,0.063144006,-0.01762967,0.04535805,-0.08224368,-0.034255173,0.11611612,-0.13510185,0.029674012,0.10764225,-0.05562077,0.12484625,0.05139811,0.113935,0.099814065,0.021402583,-0.0772972,0.070342705,0.19665597,-0.09015629,0.04621179,-0.12887526,-0.08935011
10,-0.13546298,-0.19312745,-0.023083128,0.21251102,0.002954885,0.09384142,-0.178889,0.14683257,0.12264422,-0.017117904,-0.07518976,0.014979638,-0.12094283,-0.15476273,0.040271208,0.13472556,-0.037276704,-0.034429103,0.04965739,0.09374462,-0.07704403,0.058797218,-0.11316056,0.05798615,0.013322602,0.1069119,-0.096845664,0.06686498,-0.11089366,0.18193723,-0.041354924,-0.0156433
11,-0.031634334,-0.038858995,-0.008463743,0.037277687,-0.08392076,0.1618124,-0.02629558,0.03840009,0.013590959,-0.14684847,0.05704034,-0.1451112,0.15570074,0.11329302,-0.064424224,-0.02485751,0.097510785,0.07835152,-0.18707214,-0.1095674,0.04791901,-0.05851237,0.016807096,0.18027624,-0.021868588,0.04255034,-0.13766462,-0.15646355,-0.078385085,-0.1092677,0.059310928,0.09041847
12,0.08098748,0.032871056,0.13344246,0.12387733,-0.0045909467,-0.046260428,0.1487119,-0.06567602,-0.13688298,-0.0026443203,0.10581758,0.0155450255,0.0721076,-0.16694538,-0.015520068,-0.05924937,0.019706784,-0.07007567,-0.15343387,0.08878427,0.121665575,-0.011314699,0.13509658,-0.14947268,0.188673,-0.1047283,0.13106033,0.12670162,0.100122675,0.14315642,0.18475424,0.107743345
13,0.01687546,0.05541659,0.215196,-0.079588816,-0.0018658399,0.00057617686,0.24077746,0.099220954,-0.20940833,0.17242105,-0.006611531,0.12514682,0.11716042,0.02972448,0.062216084,-0.040414132,0.106594846,0.02878158,0.08260201,-0.023685612,0.06594563,-0.07638688,0.013129744,0.14432706,0.0065280823,-0.091415115,0.05889243,0.090495,-0.025509182,0.012973713,-0.04770048,0.06853173
14,-0.025765294,0.017711433,-0.16981408,0.07532695,-0.16711432,0.096523724,-0.09629695,0.064168274,0.032824397,-0.16458884,-0.082681865,0.06884884,0.071964286,-0.16264205,-0.03541617,0.11397097,-0.011939078,-0.12470296,-0.13807832,0.067778684,0.17676824,-0.06041414,-0.058998566,0.037335463,-0.117348254,-0.07650506,0.14797387,0.20634174,-0.17813367,-0.023139758,-0.061535098,-0.15734595
15,0.112181,-0.044926587,0.12530704,-0.03248132,-0.07211371,-0.06515412,0.04574595,0.11371038,0.1165064,0.0127288,0.09596984,-0.09249093,0.08714514,-0.01656195,0.075888865,0.114093944,-0.04341928,0.060763042,-0.057914905,-0.1979874,-0.1396941,-0.09067864,-0.119126245,0.054174878,0.030466659,0.10363589,0.03240198,-0.11035805,0.0032377332,-0.07241358,0.16176037,-0.07327365
16,-0.086992905,-0.043754425,-0.088501155,-0.15921679,0.044381134,0.07147969,-0.11810714,0.012859572,0.10523529,0.113033004,0.004794185,0.1889844,0.12130459,-0.02386446,0.12904514,-0.033681136,-0.116764195,0.13977824,0.056713197,-0.18221198,-0.11461029,-0.07339828,0.047143206,0.101355694,-0.025386708,0.08993868,0.15021297,-0.12041565,-0.11723819,-0.15498498,0.090075105,0.0025009946
17,0.061347146,-0.0060986006,0.12055402,-0.2137412,0.04010873,0.027096428,-0.03812451,-0.12552693,-0.07170229,0.03485652,0.04746458,0.026860317,0.012934146,-0.06268725,0.011746137,-0.030078271,-0.10934158,0.11975059,0.09216536,-0.17451684,-0.156401,-0.04820994,0.13023187,-0.073952496,-0.18444876,0.015871847,0.03588971,-0.19846113,0.1306661,-0.1483133,-0.046534874,0.1846058
