,dim_0,dim_1,dim_2,dim_3,dim_4,dim_5,dim_6,dim_7,dim_8,dim_9,dim_10,dim_11,dim_12,dim_13,dim_14,dim_15,dim_16,dim_17,dim_18,dim_19,dim_20,dim_21,dim_22,dim_23,dim_24,dim_25,dim_26,dim_27,dim_28,dim_29,dim_30,dim_31
0,-0.013930886052548885,-0.045976653695106506,-0.0002916786470450461,-0.16049827635288239,0.01435671467334032,0.10047972202301025,0.013081449083983898,0.11282207816839218,-0.10861462354660034,-0.07475278526544571,-0.03378038480877876,-0.025178829208016396,-0.09971382468938828,0.14420181512832642,-0.11317794770002365,0.1563936024904251,0.06614561378955841,-0.15893548727035522,-0.08793237805366516,0.10119178891181946,0.11780509352684021,0.12147761136293411,0.08183249831199646,-0.16346879303455353,-0.13698068261146545,0.017790421843528748,-0.06687639653682709,-0.1715458482503891,0.028207702562212944,-0.035709768533706665,0.05353722348809242,0.013642365112900734
