,dim_0,dim_1,dim_2,dim_3,dim_4,dim_5,dim_6,dim_7,dim_8,dim_9,dim_10,dim_11,dim_12,dim_13,dim_14,dim_15,dim_16,dim_17,dim_18,dim_19,dim_20,dim_21,dim_22,dim_23,dim_24,dim_25,dim_26,dim_27,dim_28,dim_29,dim_30,dim_31
0,-0.1460755616426468,-0.11257422715425491,0.09039246290922165,-0.03360558673739433,0.07207459956407547,0.037782132625579834,0.059594277292490005,0.11849271506071091,0.11387950927019119,0.08068728446960449,0.0009632417350076139,0.12004980444908142,0.0010539126815274358,0.04236246272921562,7.699031266383827e-05,0.0887480154633522,-0.009424619376659393,0.12043269723653793,0.10157502442598343,-0.11197256296873093,0.11067377775907516,-0.07425381243228912,-0.0831211507320404,-0.04948652535676956,-0.13791236281394958,-0.09786540269851685,0.12815698981285095,0.12191564589738846,0.15062904357910156,0.035792309790849686,0.12113703042268753,0.061864223331213
