,dim_0,dim_1,dim_2,dim_3,dim_4,dim_5,dim_6,dim_7,dim_8,dim_9,dim_10,dim_11,dim_12,dim_13,dim_14,dim_15,dim_16,dim_17,dim_18,dim_19,dim_20,dim_21,dim_22,dim_23,dim_24,dim_25,dim_26,dim_27,dim_28,dim_29,dim_30,dim_31
0,0.0167196374386549,0.0758419930934906,0.09200364351272583,0.10347629338502884,0.03657422959804535,0.020466197282075882,-0.010768039152026176,0.0682748556137085,-0.14852268993854523,0.14641247689723969,-0.03109665773808956,-0.05035904422402382,0.15319663286209106,0.0051521724089980125,0.1304687261581421,0.07885387539863586,-0.099451944231987,0.01156702172011137,0.1503380835056305,0.18207702040672302,-0.10035690665245056,-0.10606064647436142,-0.057604022324085236,0.09027653187513351,0.06519931554794312,0.124053955078125,0.036651454865932465,-0.02600971981883049,0.12039141356945038,0.055760979652404785,0.11025583744049072,-0.029392819851636887
