,dim_0,dim_1,dim_2,dim_3,dim_4,dim_5,dim_6,dim_7,dim_8,dim_9,dim_10,dim_11,dim_12,dim_13,dim_14,dim_15,dim_16,dim_17,dim_18,dim_19,dim_20,dim_21,dim_22,dim_23,dim_24,dim_25,dim_26,dim_27,dim_28,dim_29,dim_30,dim_31
0,-0.25120899081230164,0.0012874675448983908,0.15618669986724854,0.16378730535507202,0.01741728000342846,0.07232380658388138,0.02963298186659813,-0.015601308085024357,0.09104149788618088,-0.015304449014365673,-0.08644630014896393,-0.14452950656414032,-0.04076589643955231,-0.10444138199090958,-0.002069886540994048,0.06059654802083969,-0.22710148990154266,0.11894036084413528,0.047605808824300766,0.022091073915362358,0.13296011090278625,0.17495663464069366,-0.025553345680236816,-0.08091365545988083,0.22252817451953888,-0.0024565295316278934,0.08492089062929153,0.2500391900539398,-0.13961145281791687,-0.0454208180308342,-0.16252575814723969,0.11198829859495163
