,dim_0,dim_1,dim_2,dim_3,dim_4,dim_5,dim_6,dim_7,dim_8,dim_9,dim_10,dim_11,dim_12,dim_13,dim_14,dim_15,dim_16,dim_17,dim_18,dim_19,dim_20,dim_21,dim_22,dim_23,dim_24,dim_25,dim_26,dim_27,dim_28,dim_29,dim_30,dim_31
0,-0.029452485963702202,0.10250953584909439,-0.11537390202283859,-0.1343814730644226,-0.009470300748944283,-0.11447806656360626,0.051884401589632034,0.06126151233911514,-0.04907483980059624,0.10755497217178345,-0.06422873586416245,0.1476946771144867,-0.14610764384269714,0.11356751620769501,-0.10647311061620712,-0.08384429663419724,-0.06135624274611473,-0.12538686394691467,0.10582531988620758,0.017172491177916527,-0.05888642370700836,0.14019426703453064,-0.0020301826298236847,-0.13724887371063232,0.13269640505313873,-0.13234737515449524,0.02148200199007988,0.18370455503463745,0.024778064340353012,-0.11959726363420486,0.11550913006067276,-0.12370952218770981
