,dim_0,dim_1,dim_2,dim_3,dim_4,dim_5,dim_6,dim_7,dim_8,dim_9,dim_10,dim_11,dim_12,dim_13,dim_14,dim_15,dim_16,dim_17,dim_18,dim_19,dim_20,dim_21,dim_22,dim_23,dim_24,dim_25,dim_26,dim_27,dim_28,dim_29,dim_30,dim_31
0,0.01854858547449112,0.0811380073428154,-0.009236399084329605,0.11500698328018188,-0.016492733731865883,-0.012895832769572735,-0.12243249267339706,0.007751052733510733,0.07995756715536118,0.20986810326576233,0.08022575825452805,0.15979179739952087,-0.06042562052607536,0.029829779639840126,-0.09093768894672394,0.04362156614661217,-0.10338567197322845,-0.0872439369559288,-0.0065269432961940765,-0.08738216757774353,-0.12256369739770889,-0.13261312246322632,-0.08320412784814835,0.06501289457082748,-0.017324546352028847,-0.007918579503893852,0.04988350719213486,-0.0799645334482193,0.15301722288131714,-0.01651345007121563,0.0990440845489502,-0.09040848910808563
