,dim_0,dim_1,dim_2,dim_3,dim_4,dim_5,dim_6,dim_7,dim_8,dim_9,dim_10,dim_11,dim_12,dim_13,dim_14,dim_15,dim_16,dim_17,dim_18,dim_19,dim_20,dim_21,dim_22,dim_23,dim_24,dim_25,dim_26,dim_27,dim_28,dim_29,dim_30,dim_31
0,0.0582309253513813,0.13598613440990448,0.016927611082792282,-0.016760537400841713,0.1267693042755127,0.07393558323383331,-0.08882834762334824,-0.04734141379594803,-0.06338230520486832,0.016372255980968475,-0.1222565546631813,0.003731550183147192,-0.033865027129650116,0.028941331431269646,0.08638821542263031,0.10936512798070908,-0.03578656166791916,0.0928439274430275,0.012786072678864002,0.11846689879894257,-0.03834184259176254,-0.11618533730506897,-0.02444547787308693,-0.07993365079164505,-0.15163461863994598,0.08984994888305664,0.07467538863420486,-0.10527144372463226,0.12685321271419525,0.05929660052061081,0.10645437240600586,0.036591582000255585
