,dim_0,dim_1,dim_2,dim_3,dim_4,dim_5,dim_6,dim_7,dim_8,dim_9,dim_10,dim_11,dim_12,dim_13,dim_14,dim_15,dim_16,dim_17,dim_18,dim_19,dim_20,dim_21,dim_22,dim_23,dim_24,dim_25,dim_26,dim_27,dim_28,dim_29,dim_30,dim_31
0,-0.050620242953300476,0.12472720444202423,-0.17666016519069672,-0.12393183261156082,-0.11905466765165329,0.11570172011852264,0.09415967762470245,0.09489413350820541,-0.12645208835601807,0.04906543716788292,0.09364783763885498,0.010128195397555828,0.05622318387031555,-0.22720187902450562,-0.11866118013858795,-0.02935703843832016,0.08902723342180252,-0.04783911630511284,0.05491730943322182,-0.08358894288539886,-0.10900425165891647,-0.08286870270967484,0.07367420196533203,-0.11370641738176346,0.01722445897758007,-0.11533474177122116,0.028233785182237625,0.0913737416267395,-0.030294815078377724,-0.025583326816558838,0.02608388103544712,0.058407463133335114
