,dim_0,dim_1,dim_2,dim_3,dim_4,dim_5,dim_6,dim_7,dim_8,dim_9,dim_10,dim_11,dim_12,dim_13,dim_14,dim_15,dim_16,dim_17,dim_18,dim_19,dim_20,dim_21,dim_22,dim_23,dim_24,dim_25,dim_26,dim_27,dim_28,dim_29,dim_30,dim_31
0,-0.10198546200990677,-0.1266929805278778,-0.032262109220027924,0.06435318291187286,-0.006701994221657515,-0.16134420037269592,-0.010047078132629395,0.052415359765291214,-0.002291987184435129,-0.1308441460132599,-0.09515144675970078,0.12429005652666092,0.1436670571565628,0.15108464658260345,0.11491796374320984,0.10597413033246994,-0.07865233719348907,-0.16895391047000885,0.05041447654366493,-0.001664628740400076,0.18920400738716125,0.05486878752708435,0.013090006075799465,0.1842774897813797,0.13931258022785187,-0.10865435004234314,0.010549352504312992,-0.03345050662755966,-0.08503938466310501,0.17771439254283905,0.15525083243846893,-0.1505926251411438
